Date,px,spot
2021-06-10,-0.6130665417947156,0.7753019801212573
2021-06-11,-0.6117509172898217,0.7707010296565756
2021-06-14,-0.6303833584786478,0.7712002961409137
2021-06-15,-0.6914686346803922,0.7687990589899518
2021-06-16,-0.666103652903205,0.7610987221152455
2021-06-17,-0.5929346097022226,0.7550988046785921
2021-06-18,-0.520021186755093,0.7477977356684564
2021-06-21,-0.5224467776066,0.7536022186049316
2021-06-22,-0.587704047452231,0.7554011179936546
2021-06-23,-0.6312987846279761,0.7575987151125791
2021-06-24,-0.6784608464460717,0.7582995890016228
2021-06-25,-0.6849369124017901,0.758702315559467
2021-06-28,-0.6700568794082429,0.7568017557800734
2021-06-29,-0.6319676783850259,0.7512019230769231
2021-06-30,-0.6411118341276278,0.749951253168544
2021-07-01,-0.6360742739353054,0.7469989317915275
2021-07-02,-0.6626346483629142,0.752598345788836
2021-07-05,-0.657674229952443,0.7530007078206654
2021-07-06,-0.6914412269509729,0.7497994286528353
2021-07-07,-0.6717046168303042,0.7482005776108459
2021-07-08,-0.6072088027797573,0.7430027714003373
2021-07-09,-0.616388516516686,0.748598249777292
2021-07-12,-0.6873946756480454,0.7476020663721115
2021-07-13,-0.6598920163425337,0.7447014491890201
2021-07-14,-0.6043767878560757,0.7480998264408403
2021-07-15,-0.5792920168601334,0.7427985678843612
2021-07-16,-0.5863639660319553,0.7403020432336394
2021-07-19,-0.571739881802813,0.7344516583918446
2021-07-20,-0.5320931515639948,0.7331485798912007
2021-07-21,-0.5306797828996679,0.7359001530672318
2021-07-22,-0.48456796594931184,0.7378984651711925
2021-07-23,-0.4881590057359553,0.7365017639217246
2021-07-26,-0.5883280132856772,0.7380999830237004
2021-07-27,-0.5419477821011487,0.7361981256395721
2021-07-28,-0.5495979687542007,0.7376970573264383
2021-07-29,-0.5907235558899604,0.7396012070291699
2021-07-30,-0.6581195067134615,0.7345002093325597
2021-08-02,-0.6447379609386683,0.7361005807833582
2021-08-03,-0.6346460626482919,0.7396996819291367
2021-08-04,-0.5990629072871734,0.7380019335650659
2021-08-05,-0.5811940921351955,0.7404993927904978
2021-08-06,-0.5572200468262345,0.7355483144910374
2021-08-09,-0.5701057870377557,0.7334012951866873
2021-08-10,-0.5727489730911195,0.7350995324766973
2021-08-11,-0.565312405204077,0.737300007373
2021-08-12,-0.5487388358427214,0.7334981259122884
2021-08-13,-0.5539924516118067,0.7370011423517707
2021-08-16,-0.565341295184485,0.7337995406414876
2021-08-17,-0.5466090589922867,0.7250001812500453
2021-08-18,-0.5648183311057764,0.7232017588266775
2021-08-19,-0.561830301377686,0.7146992188337539
2021-08-20,-0.49370635137768737,0.7134499586199023
2021-08-23,-0.5040742513162666,0.720902570017662
